Bezirksregierung,Kreis/Stadt,Schulform,Schulnummer,Schulname,Sozialindex,latitude,longitude,found_address
Düsseldorf,Kreis Wesel,Gesamtschule,198213,"Xanten, GE Willi-Fährmann-Gesamtschule",3,51.6562406,6.4470704,"Willi-Fährmann-Gesamtschule, 3, Heinrich-Lensing-Straße, Hochbruch, Xanten, Kreis Wesel, Nordrhein-Westfalen, 46509, Deutschland"
Düsseldorf,Kreis Wesel,Gesamtschule,199333,"Neukirchen-Vluyn, GE Tersteegenstraße",3,51.4462981,6.5437827,"Tersteegenstraße, Hochkamer, Vluyn, Neukirchen-Vluyn, Kreis Wesel, Nordrhein-Westfalen, 47506, Deutschland"
Düsseldorf,Kreis Wesel,Gesamtschule,199497,"Voerde, GE Comenius",3,51.5950013,6.6791677,"Comenius-Gesamtschule, 1, Allee, Voerde, Voerde (Niederrhein), Kreis Wesel, Nordrhein-Westfalen, 46562, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,165487,"Dinslaken, Gym Otto-Hahn",2,51.5702442,6.7254921,"Otto-Hahn-Gymnasium, 12, Hagenstraße, Hagenviertel, Dinslaken, Kreis Wesel, Nordrhein-Westfalen, 46535, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,165505,"Dinslaken, Gym Theodor-Heuss",2,51.5631883,6.7301447,"Theodor-Heuss-Gymnasium, 30, Voerder Straße, Innenstadt, Dinslaken, Kreis Wesel, Nordrhein-Westfalen, 46535, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,165529,"Voerde, Gym Am Hallenbad",1,51.6160767,6.6473318,"Gymnasium Voerde, 33, Am Hallenbad, Friedrichsfeld, Voerde (Niederrhein), Kreis Wesel, Nordrhein-Westfalen, 46562, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,165980,"Kamp-Lintfort, Gym Georg-Forster",3,51.5062453,6.5417003,"Georg-Forster-Gymnasium, 167, Moerser Straße, Stadtmitte, Niersenbruch, Kamp-Lintfort, Kreis Wesel, Nordrhein-Westfalen, 47475, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,165992,"Moers, Gym Grafschafter",4,51.4509139,6.6337358,"Grafschafter Gymnasium, Bankstraße, Altstadt Moers, Moers-Mitte, Moers, Kreis Wesel, Nordrhein-Westfalen, 47441, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166005,"Moers, Gym Adolfinum",2,51.4536582,6.6303081,"Gymnasium Adolfinum, Seminarstraße, Altstadt Moers, Moers-Mitte, Moers, Kreis Wesel, Nordrhein-Westfalen, 47441, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166017,"Moers, Gym in den Filder Benden",2,51.4423565,6.6201818,"Gymnasium in den Filder Benden, 43, Zahnstraße, Altstadt Moers, Vinn, Moers, Kreis Wesel, Nordrhein-Westfalen, 47447, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166029,"Rheinberg, Gym Amplonius",1,51.5495723,6.5943982,"Amplonius-Gymnasium, 18, Friedrich-Stender-Weg, Rheinberg, Kreis Wesel, Nordrhein-Westfalen, 47495, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166054,"Xanten, Gym Stiftsgymnasium",1,51.6579993,6.4521502,"Städtisches Stiftsgymnasium, 6, Johannes-Janssen-Straße, Beek, Xanten, Kreis Wesel, Nordrhein-Westfalen, 46509, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166066,"Neukirchen-Vluyn, Gym Julius-Stursberg",1,51.4468492,6.5496735,"Julius-Stursberg-Gymnasium, 85a, Tersteegenstraße, Vluyn, Neukirchen-Vluyn, Kreis Wesel, Nordrhein-Westfalen, 47506, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166078,"Moers, Gym Rheinkamp, Europaschule",3,51.4820114,6.6132023,"Gymnasium Rheinkamp Europaschule Moers, 8, Kopernikusstraße, Rheinkamp-Mitte, Rheinkamp, Moers, Kreis Wesel, Nordrhein-Westfalen, 47445, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166110,"Wesel, Gym Andreas-Vesalius",2,51.6591534,6.6134308,"Andreas-Vesalius-Gymnasium, 4, Ritterstraße, Zitadellenviertel, Wesel, Kreis Wesel, Nordrhein-Westfalen, 46483, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,166121,"Wesel, Gym Konrad-Duden",2,51.6802858,6.6001696,"Konrad-Duden-Schulzentrum, 54, Barthel-Bruyn-Weg, Feldmark, Wesel, Kreis Wesel, Nordrhein-Westfalen, 46483, Deutschland"
Düsseldorf,Kreis Wesel,Gymnasium,191139,"Dinslaken, Gym Gustav-Heinemann",2,51.5777539,6.7346025,"Gustav-Heinemann-Realschule, Am Stadtbad, Bruch, Feldmark, Bruch, Dinslaken, Kreis Wesel, Nordrhein-Westfalen, 46537, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,100052,"Neuss, GE Comenius-Gesamtschule",6,51.183797,6.6897139,"Comenius-Gesamtschule Städt. Schule der Sekundarstufe I + II, 213, Bergheimer Straße, Pomona, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41464, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,100172,"Grevenbroich, GE 3. Gesamtschule",3,,,
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,189480,"Dormagen, GE Bertha-von-Suttner",2,51.1188449,6.7791545,"Bertha-von-Suttner-Gesamtschule, 6, Marie-Schlei-Straße, Nievenheim, Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41542, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,189868,"Neuss, GE Janusz-Korczak",5,51.2005676,6.6850614,"Janusz-Korczak-Gesamtschule Neuss (Abteilung 2), 6, Platz am Niedertor, Marienviertel, Innenstadt, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41460, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,190720,"Meerbusch, GE Maria-Montessori",3,51.2379054,6.6850385,"Maria-Montessori-Gesamtschule, Weißenberger Weg, Niederdonk, Büderich, Meerbusch, Rhein-Kreis Neuss, Nordrhein-Westfalen, 40667, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,191486,"Neuss, GE an der Erft",4,51.1650684,6.6910858,"Gesamtschule An der Erft, 59, Aurinstraße, Reuschenberg, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41466, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,191504,"Grevenbroich,GE Käthe-Kollwitz-Gesamtsch",4,,,
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,196174,"Neuss, GE Nordstadt",8,51.2112753,6.6752331,"Gesamtschule Nordstadt, 37, Leostraße, Furth-Mitte, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41462, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,198146,"Grevenbroich, GE Wilhelm-von-Humboldt",4,51.0947857,6.5743074,"Wilhelm-von-Humboldt-Gesamtschule, 30-32, Hans-Sachs-Straße, Orken, Elsen, Fürth, Grevenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41515, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,198160,"Kaarst, GE Emmy-Noether",3,,,
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,198894,"Neuss, GE Norf",3,51.1524073,6.722756,"Gymnasium Norf, Graf-von-Pfeil-Straße, Norf, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41469, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gesamtschule,199904,"Jüchen, GE Stadionstraße",3,51.1056603,6.516118,"Gesamtschule Jüchen, Stadionstraße, Jüchen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41363, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165130,"Neuss, Gym Quirinus",4,51.196615,6.68339,"Quirinus-Gymnasium Neuss, 49, Sternstraße, Gründerzeitviertel, Innenstadt, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41460, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165141,"Neuss, Gym Nelly-Sachs-Gymnasium",2,51.1850427,6.6958323,"Nelly-Sachs-Gymnasium, 65, Eichendorffstraße, Dreikönigenviertel, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41464, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165165,"Neuss, Gym Alexander-von-Humboldt",4,51.1820744,6.690217,"Alexander-von-Humboldt-Gymnasium, 233, Bergheimer Straße, Pomona, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41464, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165189,"Neuss, Gym Marie-Curie",5,51.2094973,6.6657935,"Europaschule Marie-Curie-Gymnasium (Standort Jostenallee), 51, Jostenallee, Buschhausen, Furth-Mitte, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41462, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165712,"Grevenbroich, Gym Erasmus-Gymnasium",2,,,
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165724,"Grevenbroich, Gym Pascal-Gymnasium",2,51.0847433,6.5814268,"Pascal Gymnasium Grevenbroich, 1, Schwarzer Weg, Stadtmitte, Grevenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41515, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165736,"Kaarst, Gym Albert-Einstein",2,51.2254446,6.6140672,"Albert-Einstein-Gymnasium, Pasteurstraße, Kaarst, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41564, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165748,"Dormagen, Gym Bettina-von-Arnim",3,51.0993026,6.820221,"Bettina-von-Arnim-Gymnasium, 14, Haberlandstraße, Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41539, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165750,"Meerbusch, Gym Mönkesweg",2,51.2667543,6.650828,"Mönkesweg, Bovert, Osterath, Meerbusch, Rhein-Kreis Neuss, Nordrhein-Westfalen, 40670, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165761,"Meerbusch, Gym Matare, Europaschule",2,51.2412236,6.6908379,"Gymnasium (2301), Ligusterweg, Niederdonk, Büderich, Meerbusch, Rhein-Kreis Neuss, Nordrhein-Westfalen, 40667, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,165785,"Neuss, Gym Norf",2,51.1524073,6.722756,"Gymnasium Norf, Graf-von-Pfeil-Straße, Norf, Neuss, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41469, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,183787,"Dormagen, Gym Leibniz",2,51.0754268,6.8107901,"Leibniz-Gymnasium, 1, Dr.-Geldmacher-Straße, Hackenbroich, Dormagen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41540, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,184731,"Kaarst, Gym Georg-Büchner",2,51.2228245,6.59211,"Georg-Büchner-Gymnasium der Stadt Kaarst, 1, Am Holzbüttger Haus, Linning, Büttgen, Kaarst, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41564, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,185607,"Korschenbroich, Gym Don-Bosco-Str.",1,51.1889091,6.5140501,"Gymnasium Korschenbroich, 4-6, Don-Bosco-Straße, Korschenbroich, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41352, Deutschland"
Düsseldorf,Rhein-Kreis Neuss,Gymnasium,193914,"Jüchen, Gym Jüchen",2,51.1056603,6.516118,"Gesamtschule Jüchen, Stadionstraße, Jüchen, Rhein-Kreis Neuss, Nordrhein-Westfalen, 41363, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,100085,"Duisburg, GE Green-Gesamtschule",7,51.4036933,6.7089737,"Green Gesamtschule, Stormstraße, Rheinhausen, Duisburg, Nordrhein-Westfalen, 47226, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,100202,"Duisburg, GE Anne-Frank Gesamtschule",5,51.3756782,6.78218,"Gesamtschule Duisburg Süd, 168-174, Großenbaumer Allee, Großenbaum, Duisburg-Süd, Duisburg, Nordrhein-Westfalen, 47269, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,185267,"Duisburg, GE Süd",3,51.3756528,6.7502003,"Schulzentrum Duisburg Süd, Am Ziegelkamp, Huckingen, Duisburg-Süd, Duisburg, Nordrhein-Westfalen, 47259, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,187793,"Duisburg, GE Gottfried-Wilhelm-Leibniz",5,51.4886665,6.7655257,"Leibniz-Gesamtschule, 274-278, Hamborner Straße, Hamborn, Duisburg, Nordrhein-Westfalen, 47166, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,188177,"Duisburg, GE Heinrich-Heine-Schule",6,51.4086222,6.698425,"Heinrich-Heine-Gesamtschule, In den Peschen, Bergheim, Rheinhausen, Duisburg, Nordrhein-Westfalen, 47228, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,188499,"Duisburg, GE Mitte",5,51.4302149,6.7906663,"Gesamtschule DU-Mitte, 49, Pappenstraße, Wabenquartier, Neudorf-Nord, Duisburg-Mitte, Duisburg, Nordrhein-Westfalen, 47057, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,189261,"Duisburg, GE Meiderich",9,51.4658722,6.7852415,"Gesamtschule Meiderich, 30, Westender Straße, Ratingsee-Siedlung, Mittelmeiderich, Meiderich/Beeck, Duisburg, Nordrhein-Westfalen, 47138, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,189583,"Duisburg, GE Walsum",5,51.53188,6.74011,"Gesamtschule Walsum, 51, Kurze Straße, Walsum, Duisburg, Nordrhein-Westfalen, 47179, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,189595,"Duisburg, GE Erich Kästner",8,51.4461319,6.6924111,"Erich-Kästner-Gesamtschule, 87, Ehrenstraße, Hochheide, Homberg/Ruhrort/Baerl, Duisburg, Nordrhein-Westfalen, 47198, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,191395,"Duisburg, GE Theodor-König",8,51.4726811,6.762046,"Theodor-König-Gesamtschule Klassen 5-6, 54, Gartsträucherstraße, Untermeiderich, Meiderich/Beeck, Duisburg, Nordrhein-Westfalen, 47137, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,191474,"Duisburg, GE Emschertal",6,51.4989468,6.8091716,"Gesamtschule Emschertal - Neumühl, 11, Albert-Einstein-Straße, Siedlung Bergmannsplatz, Neumühl, Hamborn, Duisburg, Nordrhein-Westfalen, 47167, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,192193,"Duisburg, GE Lise-Meitner",5,51.4004204,6.7046574,"Lise-Meitner-Gesamtschule, 3, Lessingstraße, Rheinhausen, Duisburg, Nordrhein-Westfalen, 47226, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,192211,"Duisburg, GE Aletta-Haniel-Gesamtschule",6,51.4509026,6.7365142,"Aletta-Haniel-Gesamtschule (Zweigstelle), 13, Carpstraße, Ruhrort, Homberg/Ruhrort/Baerl, Duisburg, Nordrhein-Westfalen, 47119, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,192405,"Duisburg, GE Herbert-Grillo",9,51.502512,6.7481102,"Herbert-Grillo-Gesamtschule, An der Paulskirche, Marxloh, Hamborn, Duisburg, Nordrhein-Westfalen, 47169, Deutschland"
Düsseldorf,Stadt Duisburg,Gesamtschule,193252,"Duisburg, GE Globus am Dellplatz",9,51.4151,6.7601205,"Gesamtschule Globus am Dellplatz (Zweigstelle), 107, Gitschiner Straße, Hochfeld, Duisburg-Mitte, Duisburg, Nordrhein-Westfalen, 47053, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164549,"Duisburg, Gym Landfermann",4,51.4342765,6.7740959,"Landfermann-Gymnasium, 10, Mainstraße, Altstadt, Duisburg-Mitte, Duisburg, Nordrhein-Westfalen, 47051, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164586,"Duisburg, Gym Steinbart",3,51.4277758,6.7661341,"Steinbart-Gymnasium, 45, Realschulstraße, City Wohnpark, Dellviertel, Duisburg-Mitte, Duisburg, Nordrhein-Westfalen, 47051, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164604,"Duisburg, Gym Mercator",6,51.4228033,6.7580476,"Mercator-Gymnasium, 152, Musfeldstraße, City Wohnpark, Dellviertel, Duisburg-Mitte, Duisburg, Nordrhein-Westfalen, 47053, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164616,"Duisburg, Gym Reinhard-u.-Max-Mannesmann",2,51.3762042,6.7512301,"Gebäude A, Reinhard-und-Max-Mannesmann-Gymnasium, 13-15, Am Ziegelkamp, Huckingen, Duisburg-Süd, Duisburg, Nordrhein-Westfalen, 47259, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164665,"Duisburg, Gym Max-Planck",7,51.4661941,6.7767543,"Max-Planck-Gymnasium, 12, Werner-Wild-Straße, Mittelmeiderich, Meiderich/Beeck, Duisburg, Nordrhein-Westfalen, 47137, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,164677,"Duisburg, Gym Elly-Heuss-Knapp",6,51.4995031,6.7548744,"Elly-Heuss-Knapp-Gymnasium, Arnimstraße, Marxloh, Hamborn, Duisburg, Nordrhein-Westfalen, 47169, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,165517,"Duisburg, Gym Kopernikus",4,51.5336178,6.7382168,"Kopernikus-Gymnasium, 81, Beckersloh, Walsum, Duisburg, Nordrhein-Westfalen, 47179, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,165979,"Duisburg, Gym Franz-Haniel",4,51.4521593,6.7042173,"Franz-Haniel-Gymnasium, 25, Wilhelmstraße, Alt-Homberg, Homberg, Homberg/Ruhrort/Baerl, Duisburg, Nordrhein-Westfalen, 47198, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,166030,"Duisburg, Gym Krupp",5,51.409748,6.696803,"Europaschule Krupp-Gymnasium, In den Peschen, Bergheim, Rheinhausen, Duisburg, Nordrhein-Westfalen, 47228, Deutschland"
Düsseldorf,Stadt Duisburg,Gymnasium,166080,"Duisburg, Gym Albert-Einstein",2,51.3970094,6.655606,"Albert-Einstein-Gymnasium, Kendelstraße, Kaldenhausen, Rheinhausen, Duisburg, Nordrhein-Westfalen, 47239, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,100185,"Düsseldorf, GE Élise Freinet",5,51.2332531,6.7073324,"Élise Freinet Gesamtschule, 23, Aldekerkstraße, Heerdt, Stadtbezirk 4, Düsseldorf, Nordrhein-Westfalen, 40549, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,164100,"Düsseldorf, GE Dieter-Forte",8,51.1973222,6.8522531,"Dieter-Forte-Gesamtschule, 75, Heidelberger Straße, Eller, Stadtbezirk 8, Düsseldorf, Nordrhein-Westfalen, 40229, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,188232,"Düsseldorf, GE Heinrich-Heine-Gesamtsch.",7,51.2452287,6.8183349,"Heinrich Heine Gesamtschule, 170, Graf-Recke-Straße, Düsseltal, Stadtbezirk 2, Düsseldorf, Nordrhein-Westfalen, 40237, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,189819,"Düsseldorf, GE Hulda-Pankok-Schule",4,51.2036037,6.7912136,"Städtische Hulda-Pankok-Gesamtschule, 16, Brinckmannstraße, Bilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40225, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,191863,"Düsseldorf, GE Joseph-Beuys",8,51.1988234,6.8114207,"Joseph-Beuys-Gesamtschule, 149, Siegburger Straße, Oberbilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40591, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,199606,"Düsseldorf, GE Maria-Montessori",6,51.2289309,6.8238141,"Städtische Maria-Montessori-Gesamtschule, 28, Rosmarinstraße, Grafental, Flingern Nord, Stadtbezirk 2, Düsseldorf, Nordrhein-Westfalen, 40235, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gesamtschule,199916,"Düsseldorf, GE Stettiner Straße",7,51.1457425,6.8988734,"Stettiner Straße, Garath, Stadtbezirk 10, Düsseldorf, Nordrhein-Westfalen, 40595, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,100015,"Düsseldorf, Gym Wim-Wenders",4,51.2111051,6.8057259,"Städtisches Wim-Wenders-Gymnasium, 25, Schmiedestraße, Oberbilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40227, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,100187,"Düsseldorf, Gym Bernburger Straße",3,51.1997252,6.8346662,"Gymnasium Bernburger Straße, 44, Bernburger Straße, Eller, Stadtbezirk 8, Düsseldorf, Nordrhein-Westfalen, 40229, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164318,"Düsseldorf, Gym Goethe",4,51.2343622,6.8065673,"Goethe-Gymnasium, 57, Lindemannstraße, Düsseltal, Stadtbezirk 2, Düsseldorf, Nordrhein-Westfalen, 40237, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164320,"Düsseldorf, Gym Humboldt",3,51.2302126,6.7920364,"Humboldt-Gymnasium, 40, Pempelforter Straße, Pempelfort, Stadtbezirk 1, Düsseldorf, Nordrhein-Westfalen, 40211, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164343,"Düsseldorf, Gym Schloß Benrath",5,51.1647294,6.855498,"Schloß-Gymnasium Benrath, 132, Benrodestraße, Benrath, Stadtbezirk 9, Düsseldorf, Nordrhein-Westfalen, 40597, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164355,"Düsseldorf,Gym Annette v.Droste-Hülshoff",2,,,
Düsseldorf,Stadt Düsseldorf,Gymnasium,164379,"Düsseldorf, Gym Marie-Curie",2,51.2388593,6.863384,"Marie-Curie-Gymnasium, 15, Gräulinger Straße, Gerresheim, Stadtbezirk 7, Düsseldorf, Nordrhein-Westfalen, 40625, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164392,"Düsseldorf, Gym Cecilien, Europaschule",2,,,
Düsseldorf,Stadt Düsseldorf,Gymnasium,164409,"Düsseldorf, Gym Koblenzer Str.",4,51.1499714,6.8856721,"Gymnasium Koblenzer Straße, 2, Theodor-Litt-Straße, Urdenbach, Stadtbezirk 9, Düsseldorf, Nordrhein-Westfalen, 40593, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164434,"Düsseldorf, Gym Comenius",2,51.2357049,6.7448843,"Comenius-Gymnasium, Lewitstraße, Niederkassel, Stadtbezirk 4, Düsseldorf, Nordrhein-Westfalen, 40547, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164446,"Düsseldorf, Gym Görres",3,51.2212184,6.7777021,"Görres-Gymnasium, 57, Königsallee, Stadtmitte, Stadtbezirk 1, Düsseldorf, Nordrhein-Westfalen, 40212, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164458,"Düsseldorf, Gym Geschwister-Scholl",3,51.204884,6.7919515,"Geschwister-Scholl-Gymnasium, 41, Redinghovenstraße, Bilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40225, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164471,"Düsseldorf, Gym Leibniz-Montessori",3,51.2419802,6.7859934,"Leibniz-Montessori-Gymnasium, Jülicher Straße, Pempelfort, Stadtbezirk 1, Düsseldorf, Nordrhein-Westfalen, 40477, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164483,"Düsseldorf, Gym Lessing",5,51.2163925,6.7969645,"Lessing-Gymnasium, 84, Ellerstraße, Oberbilk, Stadtbezirk 3, Düsseldorf, Nordrhein-Westfalen, 40227, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164495,"Düsseldorf, Gym Max-Planck",3,51.2594595,6.7605938,"Max-Planck-Gymnasium, Edith-Stein-Weg, Stockum, Stadtbezirk 5, Düsseldorf, Nordrhein-Westfalen, 40474, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164501,"Düsseldorf, Gym Luisen",4,51.2219758,6.7759802,"Luisen-Gymnasium, 24, Bastionstraße, Stadtmitte, Stadtbezirk 1, Düsseldorf, Nordrhein-Westfalen, 40213, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164513,"Düsseldorf, Gym Gerresheim",2,51.2402597,6.8594239,"Gymnasium Gerresheim, Am Poth, Gerresheim, Stadtbezirk 7, Düsseldorf, Nordrhein-Westfalen, 40625, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164525,"Düsseldorf, Gym Georg-Büchner-Gymnasium",2,51.2535308,6.7620927,"Georg-Büchner-Gymnasium, 3, Felix-Klein-Straße, Golzheim, Stadtbezirk 1, Düsseldorf, Nordrhein-Westfalen, 40474, Deutschland"
Düsseldorf,Stadt Düsseldorf,Gymnasium,164537,"Düsseldorf, Gym Friedrich-Rückert-Gym",4,51.2590094,6.8136281,"Friedrich-Rückert-Gymnasium, 6, Rückertstraße, Rath, Stadtbezirk 6, Düsseldorf, Nordrhein-Westfalen, 40470, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,183076,"Essen, GE Bockmühle",9,51.4596139,6.9678301,"Gesamtschule Bockmühle, Heinrich-Strunk-Straße, Altendorf, Stadtbezirk III, Essen, Nordrhein-Westfalen, 45143, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,187770,"Essen, GE Gustav-Heinemann-Gesamtschule",8,51.4864024,7.0548655,"Gustav-Heinemann-Gesamtschule, 1, Schonnebeckhöfe, Schonnebeck, Stadtbezirk VI, Essen, Nordrhein-Westfalen, 45309, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,189080,"Essen, GE Frida-Levy-Gesamtschule",9,51.4542968,7.0184648,"Frida-Levy-Gesamtschule, Steeler Straße, Ostviertel, Stadtbezirk I, Essen, Nordrhein-Westfalen, 45127, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,189820,"Essen, GE Erich-Kästner-Schule",8,51.4524198,7.0895969,"Erich Kästner-Gesamtschule, 6-8, Pinxtenweg, Steele, Stadtbezirk VII, Essen, Nordrhein-Westfalen, 45276, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,190895,"Essen, GE Nord",9,51.492205,6.9862336,"Gesamtschule Essen-Nord, Forststraße, Vogelheim, Stadtbezirk V, Essen, Nordrhein-Westfalen, 45356, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,191334,"Essen, GE Borbeck",5,51.4780477,6.953105,"Gymnasium Borbeck, 46, Prinzenstraße, Bergeborbeck, Stadtbezirk IV, Essen, Nordrhein-Westfalen, 45355, Deutschland"
Düsseldorf,Stadt Essen,Gesamtschule,193501,"Essen, GE Holsterhausen",5,51.4390571,6.9881114,"Gesamtschule Holsterhausen, Rubensstraße, Holsterhausen, Stadtbezirk III, Essen, Nordrhein-Westfalen, 45147, Deutschland"
